vehicle_id,time_id,location_id,acceleration,gyroscope,speed,vibration,event_type,severity
V136,39,39,-0.30218220808101937,-0.4249071667534629,42.94790418195694,-0.01862173612664067,normal,low
V127,40,40,-0.06968844509277776,-0.13003424490545715,41.46573506799715,0.2830444746986763,normal,low
V141,41,41,0.2469596985067489,0.08761925074036347,32.64193356332762,0.05205850632126943,normal,low
V141,42,42,-0.20125350221084937,0.4404363069610827,45.601383447320856,0.06373618912668819,normal,low
V101,43,43,-0.62259135480695,0.3616371632541412,41.405974305526875,0.140256376214796,normal,low
V145,44,44,-0.01114765199833601,0.6222450589842894,39.71110198058504,0.4497067252620059,normal,low
V133,45,45,0.952881260269247,0.4917811129726796,74.32598065553947,0.15267315425588665,normal,low
V108,46,46,-2.1813257138379725,0.04301741573691355,54.604539992188435,0.15132196345039486,normal,low
V146,47,47,0.02787788445277149,0.13875487295988564,49.90128208813044,0.3671526783774399,normal,low
V118,48,48,-1.642617221469349,-0.24581857456477407,53.08148330022676,0.3474369927703378,normal,low
V144,49,49,0.8086415832217145,-0.09747123904544185,59.019826272694054,0.04915200092005303,normal,low
V143,50,50,0.9309971031282908,0.10556215996781212,53.958862240837306,0.08365039528428322,normal,low
V136,51,51,0.7452918506201194,0.33853186212609565,55.99847151308481,0.03557013095396161,normal,low
V110,52,52,-0.40661130205509777,0.14474153197487366,57.33615875819738,0.2186382124962105,normal,low
V117,53,53,1.4986593315538548,-0.09991818180924066,46.19666213272872,0.22566669778719667,normal,low
V123,54,54,-2.6619308252817153,0.08925131282280692,30.28520077505459,0.2426907456867277,normal,low
V129,55,55,-1.286816438745343,0.32639039936575204,44.84881507050104,0.3082069720635812,normal,low
V124,56,56,-0.307746371237045,-0.23054564358013663,39.310119194302445,0.2045947474019536,normal,low
V113,57,57,0.6303960051922367,0.11167307112489466,47.75270675918019,0.19722088783166256,normal,low
V140,58,58,0.15769433425203322,0.4262412539789957,38.98344011871972,0.2680046354704443,normal,low
V112,59,59,1.8652068329604792,0.24774704695145083,57.37082878815908,0.3648817809678222,normal,low
V114,60,60,0.5709453318831671,0.273180684969058,36.35374247026078,0.25151441373600875,normal,low
V101,61,61,-0.8346276353337388,-0.1803066816915497,83.22590559193088,0.16100784610805913,normal,low
V111,62,62,0.06790833380320578,0.05118914251203207,52.28338930622432,0.34824806645875583,normal,low
V115,63,63,-7.833033154817714,-0.08106299421634404,37.82295983598067,0.5765334820889803,harsh_brake,medium
V123,64,64,1.7174784878629052,0.03644471791216391,34.728737861729826,0.3739541795184561,normal,low
V131,65,65,0.6351616672500469,-0.5023807120551855,23.61897989228677,0.10570326646132888,normal,low
V123,66,66,0.7397704506625582,0.2960013287243366,59.02010379564413,0.10117746611047282,normal,low
V122,67,67,0.01633369237933122,-0.33298892582746237,48.68131382121604,0.1936588815595827,normal,low
V132,68,68,1.8362074414541112,-0.4565630006485686,34.42728687674902,0.1489578301033483,normal,low
V109,69,69,0.3746086553444315,-0.10885740298849468,51.73384490470412,0.17450965311966662,normal,low
V100,70,70,-0.4310716846804459,0.15532878971702554,42.05387498348991,0.15541702186414486,normal,low
V144,71,71,2.005416157528335,-0.17834721123603814,38.88163710469852,0.2955949938604905,normal,low
V141,72,72,-0.9667934664772386,-0.2706945414041107,70.47380567933563,0.2287364093840888,normal,low
V122,73,73,0.291999547154168,0.108605374984093,32.1218512688681,0.16318477369647666,normal,low
V126,74,74,1.037496369310381,0.2078938731045591,24.10715038984969,0.21476963966167867,normal,low
V147,75,75,0.04940352209684488,0.3937608698697838,41.791724312301824,0.15384171514798178,normal,low
V118,76,76,-0.24390287147252107,-0.5647369385377489,60.15551982923817,0.1647408988914305,normal,low
V148,77,77,1.3576646552013767,-0.3006540405782068,31.613351072333135,0.3158029226925719,normal,low
V141,78,78,-1.8666725643179056,-0.6154926475396368,59.472324323062,0.13549662810700908,normal,low
V115,79,79,-1.032309431018026,0.32877792804330574,43.13451723056006,0.228180568451306,normal,low
V140,80,80,-1.4136864475229705,0.33848955649337864,85.17498206439876,0.11599377686802412,normal,low
V135,81,81,-0.43673435486870793,-0.2775957720947053,43.49594908456272,0.07858587801218342,normal,low
V148,82,82,0.12389599791900774,0.4403102269756079,38.46200352852345,0.12803897852045154,normal,low
V145,83,83,1.1142572419459058,0.29766971836499595,52.675305313517434,-0.01731741226276462,normal,low
V111,84,84,0.09740361711635176,-0.195177532265033,20.20905811088912,0.15307099260538043,normal,low
V142,85,85,-1.0673247524939282,0.4254997302682371,50.190319857872296,0.3966271480428145,normal,low
V125,86,86,-0.5581011492477332,-0.30128538762868184,33.65810688088768,0.2275484794457028,normal,low
V124,87,87,-1.1889527958894317,-0.0096417849677985,97.63261193065122,0.2796297577005332,normal,low
V119,88,88,-1.050437600092358,0.07922787425771276,68.06857870983254,0.2118539581740143,normal,low
V104,89,89,-1.197388245448512,0.36956940197209925,32.54107686114551,0.1769632541705322,normal,low
V132,90,90,1.1829649106268325,0.23262341604254577,29.47336777770645,0.34239008725192077,normal,low
V107,91,91,0.604562801670788,0.3590896521085527,54.70116605651454,0.3869740319736618,normal,low
V101,92,92,-0.6102548298904107,-0.9272342009237752,45.17967612539085,0.06883555086610682,normal,low
V143,93,93,-1.8675762392878936,0.1963431444200158,61.61604669759869,0.30326645170227456,normal,low
V141,94,94,-1.797441920624108,-0.31605022838968677,68.89547897777373,0.3239208116428955,normal,low
V128,95,95,-1.2825266261712636,0.2583682478507128,51.76604971111879,0.3680706965914157,normal,low
V146,96,96,-1.8397677704142572,-0.31163569735612556,35.71406777312017,0.3026424113789936,normal,low
V122,97,97,0.3179442393253177,0.3472755963710333,40.7458635058285,0.22006188267255392,normal,low
V118,98,98,-0.6611516544091836,0.01111598290848378,70.6130883406702,0.11452672097060784,normal,low
V118,99,99,0.0432913035656097,-0.3766869049723516,31.887602672566167,0.1379955221555473,normal,low
V130,100,100,2.4715973189648706,-0.00344947698914895,36.6921675380228,0.08953774052266089,normal,low
V143,101,101,1.3590160352560738,-0.3292869461975537,27.44647818409415,0.00113547305009617,normal,low
V139,102,102,1.4801955896987062,-0.0213324237706396,41.28039430159996,0.36641368700209775,normal,low
V122,103,103,1.5007183723033228,-0.01970105660900896,55.51511352955553,0.33735904348898615,normal,low
V109,104,104,0.01949793046140871,0.4656690978637327,47.20452181312133,0.2669158499467551,normal,low
V128,105,105,0.571322051168254,0.340048605233988,50.53461214790591,0.19694646838988283,normal,low
V143,106,106,-0.4165524129483325,0.5477420092667783,53.53771797037465,0.2433735694990481,normal,low
V124,107,107,0.3020811697194801,0.05308725561691644,72.12517269567006,0.3233364723901749,normal,low
V103,108,108,1.2714503076270076,-0.1599112947621122,52.42590370461444,0.30743055865409147,normal,low
V148,109,109,-0.14292567475689064,0.3849218682745427,35.139104160325125,0.13900484280063352,normal,low
V129,110,110,0.12363539716148328,-0.08764323677546185,45.90932324653395,0.1211936238803083,normal,low
V109,111,111,1.2682831499640048,-0.2604580486073941,53.222369035780304,0.23995584753040597,normal,low
V129,112,112,-0.23444716034363405,0.3106185252314986,56.49457132313237,0.13495399441708456,normal,low
V120,113,113,-2.715485103352801,0.1630193089689611,73.72554310131342,0.31392930256906587,normal,low
V148,114,114,-0.3752994970024234,-0.21364010875293152,60.661906488821074,0.17078233501065654,normal,low
V126,115,115,-0.17407441233799742,0.2481001792426523,30.664282857030283,0.21859353888919225,normal,low
V102,116,116,-1.0728586149215886,-0.05994410874964077,54.250609154113306,0.32569269379712085,normal,low
V108,117,117,0.9440849257586216,0.20244987204034867,70.60692658307187,0.34106745490980805,normal,low
V111,118,118,1.0779289518978434,0.05291209020391699,24.868760305099833,0.42745275214481326,normal,low
V110,119,119,-0.0064233068447176,0.3350580306289289,62.306969222371535,0.07377743896001579,normal,low
V147,120,120,-1.1600010294958962,-0.15063826943706593,38.57050941041521,0.345225880245555,normal,low
V132,121,121,0.00677293260777883,-0.30822281942103497,41.87565212111261,0.3334563372064535,normal,low
V135,122,122,1.0657158610800888,0.2803372928607639,27.8192558883841,0.2148122012854029,normal,low
V136,123,123,-2.0912092164303835,-0.06598712523644071,53.08828275770346,0.05596233875746623,normal,low
V121,124,124,0.29113361205726956,-0.26900010739417923,30.120334400861953,0.16209199251409873,normal,low
V118,125,125,-0.150593105283022,-0.00876299016386773,52.04363169480859,0.22268561510185855,normal,low
V146,126,126,1.336363137652778,-0.4703002968092286,51.34581850032164,0.15997134378397998,normal,low
V119,127,127,1.0550354053953537,-0.4517619970510939,52.00154578803234,0.18758735119764888,normal,low
V115,128,128,-1.077162925374509,0.07326503751416101,73.51022689229991,0.08084226876521566,normal,low
V135,129,129,-0.4902381102181896,-0.080261034233551,63.12189397626109,0.3474046305283828,normal,low
V105,130,130,-0.29367099490969306,0.1231548153153113,66.47455834657845,0.2874139064383654,normal,low
V106,131,131,0.9664580748997116,0.20628807323501544,41.03928667102149,0.22286393589943135,normal,low
V120,132,132,-0.4904870894204592,0.01291780258786704,17.415885683943664,0.26755986735736215,normal,low
V114,133,133,-0.5595889592416206,0.1420312201916887,50.98294795935933,0.11409457233627074,normal,low
V123,134,134,-0.23018483172655368,0.17222305397898893,48.55423359452994,0.2192428095292987,normal,low
V149,135,135,-0.7937265794072728,-0.3136648973139214,23.091909392048827,0.17465728009167503,normal,low
V106,136,136,-1.1032324915635008,0.5026845288750311,44.69604917259188,0.25701567535324865,normal,low
V124,137,137,0.6309006258608545,0.10322040114813748,49.10377713411344,0.3004462346746926,normal,low
V107,138,138,0.37388788832363,-0.5704536382845514,60.797894625478065,0.19509930786020585,normal,low
V106,139,139,0.05839363648158047,0.5017248894711046,26.165323141943254,0.01391807914496082,normal,low
V101,140,140,-1.360866444713568,-0.18593607318476263,32.78243534912144,0.1251066717036854,normal,low
V108,141,141,1.0364510008150305,-0.10490580222463698,58.60993358849054,0.29843309262016693,normal,low
V136,142,142,-0.05877442402814607,0.04659401977886349,39.893804327293736,0.19261358075587667,normal,low
V118,143,143,-0.7635578597429612,-0.07156811006146663,71.32344256044449,0.08848379385103973,normal,low
V128,144,144,1.0700461421307612,0.9012424355026312,41.99996973781204,0.2211664151574413,normal,low
V116,145,145,-0.03811997574223436,0.33955612960910186,84.71461168961915,0.25451319494601876,normal,low
V131,146,146,-1.1307998244415236,-0.15330594314830623,67.30202112849591,0.10692889637640968,normal,low
V147,147,147,1.8977767500363003,0.4950668238585005,79.42713263326499,0.3971095000588329,normal,low
V111,148,148,-1.612462659187903,0.27874365296489423,18.328429560969944,0.30632017112971077,normal,low
V137,149,149,-0.7613564965454636,0.18951979818013737,65.39601716418458,0.10403441371303972,normal,low
V104,150,150,-0.12120372457613898,-0.49605493809090995,73.1705922473682,0.17276042488378893,normal,low
V140,151,151,-1.8823367476520296,0.17277909845940745,67.79793974320188,0.29707910246462005,normal,low
V111,152,152,0.8970046025247393,0.22372047612501392,65.80953761939303,0.1465179882218392,normal,low
V119,153,153,0.28057260758065683,-0.02139261502284593,31.151032812342468,0.13850377319257692,normal,low
V107,154,154,2.622523806986562,-0.12625781060943114,66.90206710323761,0.14820143864975424,normal,low
V145,155,155,-1.4722014947383832,-0.1707610855179798,58.70989719659649,0.11112666498509724,normal,low
V102,156,156,-1.306264375584347,-0.14332832214298852,64.91039075249498,0.2609898678470044,normal,low
V116,157,157,2.034390736658278,-0.01208728237751656,23.86877739086786,0.14250770006837324,normal,low
V112,158,158,0.3427434278852401,0.31415897839319923,49.73923623225706,0.1223936962443311,normal,low
V102,159,159,-1.0305901582872323,-0.428570690576577,32.9460043063316,0.38231057698341325,normal,low
V107,160,160,-0.4819182563828181,0.40625559394565497,36.97824868319188,0.24708615957390184,normal,low
V137,161,161,-1.1231801954432263,-0.20520461545553065,33.79148468728357,0.18878965629606892,normal,low
V131,162,162,-6.513498373019884,0.23995952863569095,29.65326508001198,0.9610437101938092,harsh_brake,medium
V131,163,163,-0.44404280157947495,-0.3958291207483134,27.721146928181746,0.1465647902207136,normal,low
V133,164,164,0.7971474079374244,-0.4137453546745072,33.47813450447705,0.15394871407227365,normal,low
V103,165,165,-0.3431151794780458,-0.3613361260057507,43.662374622119515,0.17756777685397857,normal,low
V128,166,166,0.8436210509804045,-0.06138951596518286,52.13470932552933,0.22405186120008197,normal,low
V120,167,167,1.387085209729084,0.2490048034197135,45.564691814662915,0.2301852520618176,normal,low
V123,168,168,-2.140618574990341,0.01639425774109262,40.06864789178336,0.35712207490206943,normal,low
V109,169,169,-0.5154053634783713,0.38569158814308657,42.84609291774469,0.323380215055259,normal,low
V111,170,170,1.3488565959752787,0.25343909756361765,37.29270198212654,0.1347742652742524,normal,low
V123,171,171,-1.4077011374841222,-0.04683697980411392,59.34435887172723,0.3358227862503933,normal,low
V117,172,172,1.4451873836149944,0.4658479908105556,65.37051842160136,0.2898802948318187,normal,low
V114,173,173,-0.29977375653098653,0.2605428567606111,45.3454321705994,0.1173707869348158,normal,low
V147,174,174,1.1003078190651188,0.10366170453428956,42.7103332361834,0.20351302116648531,normal,low
V126,175,175,2.6072118743334527,0.23810922231665504,56.040124362062336,0.1204249827957283,normal,low
V118,176,176,-1.470499799880778,0.01820330805519135,45.56232659293783,0.16387021499120083,normal,low
V142,177,177,1.4659589005474798,-0.670900688956881,65.57362496649944,0.17501637354217123,normal,low
V128,178,178,-0.8302076819728533,-0.1145693592867744,49.2000499188929,0.11807266637243562,normal,low
V130,179,179,0.8073648021031847,-0.1464896953953149,44.34128387169803,0.05911495583643864,normal,low
V146,180,180,-0.5046648296153932,-0.09407303349818516,51.309816430551734,0.2184631586976376,normal,low
V145,181,181,-0.5503439829657112,-0.4281704545365958,74.76746855793708,0.04832147889714541,normal,low
V111,182,182,0.6826360316322928,0.1595948592097707,47.696515486368966,0.21265463564291132,normal,low
V137,183,183,1.4022900677748278,-0.0915434189577631,42.772460999574896,0.1095021066071788,normal,low
V113,184,184,-0.83567009470395,-0.0894751063580227,39.73714458254207,0.15748075422536506,normal,low
V147,185,185,-1.2018681466177792,-0.23377850051212865,33.865082675880466,0.1940971355278194,normal,low
V131,186,186,-1.615808048732728,0.2782099089647915,51.49646490564155,0.27778387809214683,normal,low
V108,187,187,-0.2061844974612286,-0.24168321234410647,49.92978118769178,0.20819256545485423,normal,low
V143,188,188,0.5467969351236506,-0.34043191380394483,48.4039220620455,0.0812232256270012,normal,low
V100,189,189,1.8412139514638195,-0.3706546519055018,35.81910126563987,0.3085709992624166,normal,low
V134,190,190,-0.01426829383774546,-0.6013640342147338,50.77459926133136,0.23077923239478929,normal,low
V138,191,191,1.139954330294488,-0.7585346512882434,67.2472444656473,0.1019772112638202,normal,low
V105,192,192,1.747983838357719,0.17752067761707355,62.709857875610496,0.2549585147525962,normal,low
V119,193,193,-0.7760854256636547,-0.11688666876577208,56.69037742629247,0.19994833493695824,normal,low
V143,194,194,1.1650538340297514,0.01414060732108293,42.84546537128925,0.11395385785157806,normal,low
V106,195,195,-0.20319513109255444,0.05757079257982573,53.02847358309845,0.09499849599868251,normal,low
V110,196,196,0.6865528649576148,0.10403529962774076,33.66836909299177,-0.01944797527379652,normal,low
V117,197,197,0.29566981186876695,0.01723403575547839,39.387091938162925,-0.1669008887576066,normal,low
V126,198,198,1.0222085078476324,-0.05445716094079193,57.94783671480213,0.24985544080298516,normal,low
V122,199,199,0.14295884837347206,0.5883156101377542,51.83878214196832,0.2839710540400603,normal,low
V140,200,200,-0.01302605605772698,0.2640990689927938,49.33857735514709,0.26828321477818323,normal,low
V140,201,201,-0.8337208808765811,-0.08791211879794258,44.47326617295571,0.26373565337937604,normal,low
V126,202,202,-0.959766784876012,-0.02137267084086799,34.214827495880066,0.08788018582480345,normal,low
V143,203,203,0.286964025783662,-0.01987618778405779,58.86971745755653,0.13840919021933268,normal,low
V123,204,204,1.0773073476052475,-0.3311465402551652,48.2883610729278,0.15758019461054504,normal,low
V145,205,205,1.81711501249898,0.0867942194723771,61.37304143236954,0.31281727076654786,normal,low
V126,206,206,-0.21826157592139953,0.16685361008879032,75.21682532055667,0.11430581780856058,normal,low
V114,207,207,-6.463347717631052,0.4566799845473194,49.91763972803796,0.6978061940220264,harsh_brake,medium
V104,208,208,0.7142817848715022,-0.2025893246417803,32.42232124353944,0.1578239816817725,normal,low
V115,209,209,0.6257466256877386,0.02822598619575562,25.29519024629944,0.1464177166500922,normal,low
V104,210,210,0.10772328129534636,-0.13819482982414982,44.642930856429416,0.179968021828885,normal,low
V145,211,211,-1.167959748931665,0.3378461054471152,18.68297589671663,0.2955390615718495,normal,low
V130,212,212,0.3636184301636125,-0.3409573718894849,36.59483628616029,0.12276201164976372,normal,low
V130,213,213,0.4226771123425331,-0.41773957096421577,54.82842012546162,0.29960559643862456,normal,low
V112,214,214,2.2861404121943707,0.26141267571803484,56.23897185660175,0.23975077596350092,normal,low
V132,215,215,-0.9133327682237669,-0.0607510468385891,55.68222219753141,0.23102525292365747,normal,low
V137,216,216,-0.8932292802435856,0.21852335608308496,46.61272613209383,0.24177214469000932,normal,low
V138,217,217,-0.5747411660280012,-0.153425991996129,58.26352654843722,0.2864441137146113,normal,low
V125,218,218,0.3369746124652535,0.01452800920898832,34.588972575459444,0.10218172541075576,normal,low
V147,219,219,0.13297497635806696,0.11216025540373796,62.76902008539133,0.3398607557169093,normal,low
V107,220,220,1.3364733716905506,-0.05352021343780121,26.67255691273538,0.13418438890667594,normal,low
V136,221,221,0.22564213291135407,-0.13681608238862528,40.225149672429595,0.13059878895252802,normal,low
V134,222,222,-0.6560598041946584,0.5670511234297342,61.25353789089355,0.13014695916595032,normal,low
V147,223,223,-1.0177058420184268,0.07502200196332118,69.57746319621018,0.03147009542470155,normal,low
V126,224,224,0.06094501573838309,-0.3370957710904511,69.500477599460993,0.09083367846334052,normal,low
V114,225,225,0.3567457715556071,-0.38853534594155426,47.55935699728071,0.20845131142974505,normal,low
V112,226,226,-0.01010671300824454,-0.22315350206283915,27.751798276898604,0.16559714646480336,normal,low
V105,227,227,-1.794358700901385,-0.06669995077914437,51.99878147375484,0.29997270574123974,normal,low
V100,228,228,-0.5500685343495778,-0.2047004381631909,46.45818787926311,0.3975574071713437,normal,low
V135,229,229,0.13175777074047268,0.19691131679083665,62.45087375106103,0.17857782210154666,normal,low
V102,230,230,-0.5237681856616216,0.12906755048551935,55.12126035443909,0.21274075882493632,normal,low
V120,231,231,0.46730441524975896,-0.33512301290313234,47.79500624529054,0.4543412208211245,normal,low
V127,232,232,-2.8513644818895365,0.03020329285831708,52.01955307336344,0.08510547948546379,normal,low
V105,233,233,1.1896061714128452,0.2502195328876761,52.612947907388445,0.1400409408833911,normal,low
V132,234,234,-1.1192312637561648,0.2328002038456261,33.75039489773263,0.02988514365568151,normal,low
V147,235,235,-0.17734236950935917,0.40308156151887464,82.33281128082987,0.29466563216977126,normal,low
V110,236,236,-0.2636188902707565,-0.08138885778407885,54.01490680714992,0.2750514956898867,normal,low
V107,237,237,1.2566763465954305,0.0728094016314677,49.47388524834309,0.2560225633489921,normal,low
V119,238,238,-0.5096400141271953,-0.2836642349765442,58.89834592834704,-0.00888629275625305,normal,low
V138,239,239,-0.8530172557426415,0.28341235804417,37.78233752238097,0.3131841538716019,normal,low
V130,240,240,-6.935996839921917,-0.06528395676946946,49.74738147640614,0.5173972122104026,harsh_brake,medium
V136,241,241,-0.7775929345460447,-0.3149116869318899,50.70120052986599,0.2975381901885018,normal,low
V127,242,242,1.114553385377125,-0.25959717954498596,79.63185996696471,0.18886208092611947,normal,low
V141,243,243,1.4201164697246604,0.2783919741879915,66.44977939016282,0.23494103905379204,normal,low
V110,244,244,-0.5440428488080036,-0.5967836244878221,69.13851143177962,0.33335628597426753,normal,low
V148,245,245,0.4915215647511682,-0.4045388746276171,43.5899757799212,0.10279209366130082,normal,low
V120,246,246,0.8875653390896332,-0.28439325338012417,54.859227700926574,0.18308692174920063,normal,low
V118,247,247,0.249680040208158,-0.4991843157251493,33.20742411998877,0.11641756650025456,normal,low
V133,248,248,0.08031016455270118,0.2282109769548573,49.277819883682334,0.07122103004004196,normal,low
V114,249,249,-0.04846118665768659,0.5028448813456281,53.54461879596412,0.36224885179144184,normal,low
V101,250,250,0.3431063691103163,-0.04433705339776239,41.6474036193267,0.2538414895645146,normal,low
V128,251,251,0.3257663545954414,-0.0523418188267651,43.62212496881698,0.2840206499439987,normal,low
V143,252,252,0.08468961861126612,-0.38639664958017494,54.51044584109202,0.1922445296210574,normal,low
V144,253,253,1.687340741459959,-0.24258797396029735,52.02791953781963,0.2767824196360247,normal,low
V125,254,254,1.6719263181641015,0.4835102778289125,48.07679704174081,0.2051656328940109,normal,low
V107,255,255,1.943466804195504,0.03542356560573515,34.253292326085905,0.04700678040728148,normal,low
V105,256,256,0.7917009253035543,0.14115108170167476,12.105619988071936,0.25519566020970674,normal,low
V118,257,257,-0.1938439537348396,-0.01318641305793538,30.709249859564437,0.08658307460600988,normal,low
V119,258,258,0.14499173110314714,0.41802492265948454,51.303501491827554,0.17192366239246615,normal,low
V117,259,259,0.03822838663500218,0.2725348211417621,29.412356537372492,0.09003948130082412,normal,low
V102,260,260,-0.4222803728650485,-0.07503727317724501,59.8919302800418,0.15061969657010113,normal,low
V104,261,261,0.9322114735732396,0.2685268545404601,61.28052241609289,0.3877463359905915,normal,low
V117,262,262,1.3750441004417835,-0.04940584016798343,68.20645749014629,-0.03781434232109898,normal,low
V110,263,263,-0.7521188130000228,0.09877651127223068,54.01425619034224,0.3094984173356089,normal,low
V143,264,264,-0.3663399672434171,0.2059566319184581,43.51496939018055,0.25639494247062183,normal,low
V120,265,265,0.1033148425358272,0.39428755758345424,40.190340801914154,0.27023091879773425,normal,low
V101,266,266,0.8100526348949408,-0.566232750400267,63.91522572897989,0.3213070135042852,normal,low
V101,267,267,0.08829736379087441,-0.40333722792672294,29.61364610816368,0.13219392231940114,normal,low
V122,268,268,0.7862351766223108,0.3435311699895867,57.70287936989878,0.22645287761988553,normal,low
V128,269,269,0.04044073777639388,-0.23093206134777303,68.03933375705203,0.25063860551947736,normal,low
V117,270,270,-1.1225536430590448,0.05064539832819261,49.35564797609815,0.23387125827693597,normal,low
V130,271,271,-0.6649640884612167,-0.09410975656673708,76.70484582606599,0.3017369056214077,normal,low
V130,272,272,-0.48922795914387807,0.30007681297513444,47.129997571695895,0.1745993720494643,normal,low
V144,273,273,-0.0532165108610324,-0.20965169619086457,50.26935770168951,0.13749972866188714,normal,low
V123,274,274,0.910651721586021,0.13733884760604642,32.70000677529407,0.2659925375018538,normal,low
V146,275,275,-1.8604655328466917,0.07541236040038143,56.75920384200728,0.28250646180266675,normal,low
V105,276,276,0.05184731201402939,0.4060905004475769,39.96491940218077,0.19409752411701436,normal,low
V117,277,277,-1.848482293672343,0.08185788910973331,27.037869083980752,0.13667288249661635,normal,low
V132,278,278,2.3554807331074485,0.04350151562244105,42.67281120287917,0.21367134093184803,normal,low
V125,279,279,-0.436789800474329,-0.3380630440590969,25.08815478478776,0.2560901979072573,normal,low
V138,280,280,0.38748578071666473,-0.3643580395054773,59.63825354376244,0.31960939901427654,normal,low
V114,281,281,0.0987433072461267,0.17041322849998972,65.12043747355892,0.31033206410248504,normal,low
V120,282,282,0.7024528848172991,-0.13973919000071153,38.03578194196638,0.12740245167134795,normal,low
V105,283,283,1.0360070263239796,0.07524353239867362,35.25622609697309,0.13890460122656578,normal,low
V114,284,284,0.7490151750962547,0.3012271584094316,44.463024101962645,0.3498822553908012,normal,low
V100,285,285,-6.982997822321108,0.5097331753543717,54.88543559897256,0.6424488305341955,harsh_brake,medium
V128,286,286,-0.3314700047144435,0.7510207654465729,72.53339393226207,0.27639568972845385,normal,low
V114,287,287,0.5624842529236729,-2.0173448099815e-4,57.23200808854259,0.1349454415662723,normal,low
V126,288,288,-0.47412158369326585,0.07893455720313802,34.423861854459815,0.3719516690934386,normal,low
V116,289,289,0.4472624651102759,-0.2327451480582968,61.44972552686839,0.2018597495296497,normal,low
V144,290,290,-0.1566514977910898,0.12924289212045825,84.94642345036267,0.12547155067664517,normal,low
V113,291,291,-0.09459715711775456,-0.03470014696059184,53.09524416476322,0.19760301114678605,normal,low
