vehicle_id,timestamp,acceleration,gyroscope,speed,vibration,latitude,longitude,event_label
V128,2026-03-01 08:00:14,-0.25749966650238876,-0.22520734711048385,48.05153359284585,0.09508124896503974,12.919070267681345,77.60361045990196,normal
V132,2026-03-01 08:00:15,-1.3071290401323417,0.022792800520628303,60.28093282225406,0.17354019144315483,12.898615097873687,77.61737809179415,normal
V101,2026-03-01 08:00:16,0.23248604414788332,-0.0479536131142234,71.09525934368295,0.326974751838628,12.912121295951751,77.57896726779275,normal
V117,2026-03-01 08:00:17,-1.544609945918525,0.05828111895378689,47.75540441962049,0.19350711615008198,12.90649810596731,77.59205187046086,normal
V141,2026-03-01 08:00:18,-0.384965735455046,0.3156771463121384,52.778899806655154,0.40114402658431797,12.901286353772862,77.611430993319,normal
V104,2026-03-01 08:00:19,0.19891218590042198,-0.4195893511170092,29.110343660430647,0.3862525852756385,12.900555911687142,77.6201148175926,normal
V109,2026-03-01 08:00:20,0.3443933312720216,0.10874843458754758,32.900514092369065,0.285593800808903,12.88646970395854,77.60971056063552,normal
V100,2026-03-01 08:00:21,0.1811949600022557,-0.2350645199402412,60.507100064413954,0.06074974748159856,12.913931033399,77.58788959128894,normal
V109,2026-03-01 08:00:22,0.17673203865140324,0.5396271162285302,67.01079103052093,0.15493039260711394,12.891067608118181,77.58564385835768,normal
V102,2026-03-01 08:00:23,-0.05479415555657937,0.29603814744232987,54.25579462558007,0.1090878577628638,12.890677174405619,77.61342587835196,normal
V135,2026-03-01 08:00:24,0.5618490185250156,-0.23838838143121294,34.70511049680894,0.19595310917919254,12.908023366421183,77.58549640029227,normal
V118,2026-03-01 08:00:25,-1.5923345372461102,-0.4926218630567662,29.15281211184222,0.2207788972989378,12.88329627924138,77.60555774321996,normal
V148,2026-03-01 08:00:26,-0.7272903390696543,-0.2491198839641716,32.9054188264625,0.19015640730098038,12.885963623965921,77.58904372214167,normal
V135,2026-03-01 08:00:27,-1.1370880601109359,-0.262376769351597,86.01888333755144,0.42896356664628943,12.887424376128974,77.6023309722513,normal
V128,2026-03-01 08:00:28,1.594181896082206,-0.1323100551662044,56.92552739925051,0.18386342785427165,12.892721296310905,77.59112722276193,normal
V126,2026-03-01 08:00:29,-1.189809773807324,0.10928273154191452,23.197516910685295,0.3445519416693479,12.890388200902773,77.59332930410183,normal
V139,2026-03-01 08:00:30,-0.8157342940922687,0.5190307423011344,43.492622073311345,0.2931886078886309,12.89412986022743,77.60527722067229,normal
V109,2026-03-01 08:00:31,-1.8659418407213688,0.051167104765060305,20.148682729288396,0.14414149459783113,12.887643113435086,77.59794108861803,normal
V128,2026-03-01 08:00:32,0.678214370377346,-0.15938296722706044,79.62220880419913,0.09772967205451473,12.903103829451702,77.60096125836215,normal
V133,2026-03-01 08:00:33,1.2139633766247344,0.44500621072334073,67.4245207663208,0.21244681034231036,12.902577458230267,77.60708137251797,normal
V132,2026-03-01 08:00:34,-0.6070967263810094,-0.07709026697413084,44.18001245932895,0.05826210884550065,12.905463684496826,77.6027848620131,normal
V104,2026-03-01 08:00:35,-0.3655661864409655,0.26184219525907143,43.81300306895684,0.1914287710377911,12.918475361230442,77.61403880975516,normal
V104,2026-03-01 08:00:36,-6.20607954180899,-0.7046353179034877,57.19813865579864,0.8411016438541945,12.899084054384781,77.60729400468725,harsh_brake
V104,2026-03-01 08:00:37,0.1641339883175132,-0.22660779724539057,66.76108722798428,0.3296108580121954,12.892139435776226,77.60763760185117,normal
V136,2026-03-01 08:00:38,-0.30218220808101937,-0.42490716675346285,42.94790418195694,-0.01862173612664067,12.905132113184946,77.58786863710756,normal
V127,2026-03-01 08:00:39,-0.06968844509277776,-0.13003424490545715,41.46573506799715,0.2830444746986763,12.893034435478373,77.60156421312855,normal
V141,2026-03-01 08:00:40,0.2469596985067489,0.08761925074036347,32.64193356332762,0.05205850632126943,12.906371144681064,77.58734362138439,normal
V141,2026-03-01 08:00:41,-0.20125350221084937,0.4404363069610827,45.601383447320856,0.06373618912668819,12.915125483923173,77.59812195097345,normal
V101,2026-03-01 08:00:42,-0.62259135480695,0.3616371632541412,41.405974305526875,0.140256376214796,12.87523166587608,77.60251317859132,normal
V145,2026-03-01 08:00:43,-0.011147651998336018,0.6222450589842894,39.71110198058504,0.4497067252620059,12.892545133062324,77.60314629625991,normal
V133,2026-03-01 08:00:44,0.952881260269247,0.49178111297267957,74.32598065553947,0.15267315425588665,12.906466749670312,77.60470447806145,normal
V108,2026-03-01 08:00:45,-2.1813257138379725,0.04301741573691355,54.604539992188435,0.15132196345039486,12.900041290373075,77.59148869155428,normal
V146,2026-03-01 08:00:46,0.02787788445277149,0.13875487295988564,49.90128208813044,0.3671526783774399,12.909191080391066,77.6027925259317,normal
V118,2026-03-01 08:00:47,-1.642617221469349,-0.24581857456477407,53.08148330022676,0.3474369927703378,12.888570905131399,77.59881627439317,normal
V144,2026-03-01 08:00:48,0.8086415832217145,-0.09747123904544185,59.019826272694054,0.049152000920053035,12.886315092036854,77.60218138050458,normal
V143,2026-03-01 08:00:49,0.9309971031282909,0.10556215996781212,53.958862240837306,0.08365039528428322,12.882931149297313,77.60518070460743,normal
V136,2026-03-01 08:00:50,0.7452918506201194,0.33853186212609565,55.99847151308481,0.03557013095396161,12.895058024916045,77.59491822536006,normal
V110,2026-03-01 08:00:51,-0.40661130205509777,0.14474153197487366,57.33615875819738,0.2186382124962105,12.898039171781061,77.59236873146702,normal
V117,2026-03-01 08:00:52,1.4986593315538548,-0.09991818180924066,46.19666213272872,0.22566669778719667,12.907834700734908,77.59189151498583,normal
V123,2026-03-01 08:00:53,-2.6619308252817153,0.08925131282280692,30.285200775054594,0.24269074568672766,12.915681088401112,77.60802435196365,normal
V129,2026-03-01 08:00:54,-1.2868164387453427,0.32639039936575204,44.84881507050104,0.3082069720635812,12.894256952068162,77.60948570153337,normal
V124,2026-03-01 08:00:55,-0.307746371237045,-0.23054564358013666,39.310119194302445,0.20459474740195358,12.890750197619752,77.5768394566642,normal
V113,2026-03-01 08:00:56,0.6303960051922367,0.11167307112489466,47.75270675918019,0.19722088783166256,12.890510995076887,77.61533945186943,normal
V140,2026-03-01 08:00:57,0.15769433425203322,0.42624125397899565,38.98344011871972,0.2680046354704443,12.906703804286378,77.59948198344775,normal
V112,2026-03-01 08:00:58,1.8652068329604794,0.24774704695145083,57.37082878815908,0.3648817809678222,12.890195974807352,77.60479425883588,normal
V114,2026-03-01 08:00:59,0.5709453318831671,0.273180684969058,36.35374247026078,0.25151441373600875,12.912103393965065,77.61085857386887,normal
V101,2026-03-01 08:01:00,-0.8346276353337388,-0.1803066816915497,83.22590559193088,0.16100784610805913,12.893008969210374,77.59693473578162,normal
V111,2026-03-01 08:01:01,0.06790833380320578,0.05118914251203207,52.28338930622432,0.34824806645875583,12.905974466048637,77.61980666697218,normal
V115,2026-03-01 08:01:02,-7.833033154817714,-0.08106299421634404,37.82295983598067,0.5765334820889803,12.922765099026751,77.59368636735235,harsh_brake
V123,2026-03-01 08:01:03,1.7174784878629052,0.03644471791216391,34.728737861729826,0.3739541795184561,12.895172721565464,77.60421782170248,normal
V131,2026-03-01 08:01:04,0.6351616672500469,-0.5023807120551855,23.61897989228677,0.10570326646132887,12.89342956529102,77.58713556598916,normal
V123,2026-03-01 08:01:05,0.7397704506625582,0.2960013287243366,59.02010379564413,0.10117746611047282,12.901789388068785,77.6043627515008,normal
V122,2026-03-01 08:01:06,0.016333692379331227,-0.33298892582746237,48.68131382121604,0.1936588815595827,12.906573179299349,77.58939712856254,normal
V132,2026-03-01 08:01:07,1.8362074414541114,-0.4565630006485686,34.42728687674902,0.1489578301033483,12.907810527977409,77.60123828956567,normal
V109,2026-03-01 08:01:08,0.3746086553444315,-0.10885740298849467,51.73384490470412,0.17450965311966662,12.8961688028836,77.60030073841183,normal
V100,2026-03-01 08:01:09,-0.4310716846804459,0.15532878971702554,42.05387498348991,0.15541702186414486,12.906364816269244,77.59217441678864,normal
V144,2026-03-01 08:01:10,2.005416157528335,-0.17834721123603814,38.88163710469852,0.2955949938604905,12.8992294741718,77.58491398695153,normal
V141,2026-03-01 08:01:11,-0.9667934664772386,-0.2706945414041107,70.47380567933563,0.22873640938408882,12.889022360373504,77.5950620748179,normal
V122,2026-03-01 08:01:12,0.291999547154168,0.10860537498409299,32.1218512688681,0.16318477369647666,12.898976208317684,77.59719597995303,normal
V126,2026-03-01 08:01:13,1.037496369310381,0.2078938731045591,24.107150389849686,0.21476963966167867,12.903256772647447,77.60252286057371,normal
V147,2026-03-01 08:01:14,0.04940352209684488,0.3937608698697838,41.791724312301824,0.15384171514798178,12.891465375008869,77.60255565250309,normal
V118,2026-03-01 08:01:15,-0.24390287147252107,-0.5647369385377489,60.15551982923817,0.1647408988914305,12.897228043068873,77.57508305111779,normal
V148,2026-03-01 08:01:16,1.3576646552013767,-0.3006540405782068,31.613351072333135,0.3158029226925719,12.912035132486448,77.59490502472167,normal
V141,2026-03-01 08:01:17,-1.8666725643179054,-0.6154926475396368,59.472324323062,0.13549662810700908,12.89547720069031,77.60752450162124,normal
V115,2026-03-01 08:01:18,-1.0323094310180259,0.32877792804330574,43.13451723056006,0.22818056845130602,12.890527710828607,77.6045789320334,normal
V140,2026-03-01 08:01:19,-1.4136864475229705,0.33848955649337864,85.17498206439876,0.11599377686802412,12.913138120714978,77.59431736492472,normal
V135,2026-03-01 08:01:20,-0.43673435486870793,-0.2775957720947053,43.49594908456272,0.07858587801218342,12.899404150432435,77.59965868859021,normal
V148,2026-03-01 08:01:21,0.12389599791900774,0.44031022697560795,38.46200352852345,0.12803897852045154,12.89731346306347,77.60582166106406,normal
V145,2026-03-01 08:01:22,1.1142572419459058,0.29766971836499595,52.675305313517434,-0.01731741226276462,12.891705497744928,77.60403965397799,normal
V111,2026-03-01 08:01:23,0.09740361711635176,-0.195177532265033,20.20905811088912,0.15307099260538043,12.894115821239625,77.59236356143,normal
V142,2026-03-01 08:01:24,-1.0673247524939282,0.4254997302682371,50.190319857872296,0.3966271480428145,12.898879318837079,77.58634389467704,normal
V125,2026-03-01 08:01:25,-0.5581011492477332,-0.30128538762868184,33.65810688088768,0.2275484794457028,12.908467920196005,77.5971252250557,normal
V124,2026-03-01 08:01:26,-1.1889527958894315,-0.009641784967798503,97.63261193065122,0.2796297577005332,12.900987996747505,77.60228259280824,normal
V119,2026-03-01 08:01:27,-1.050437600092358,0.07922787425771276,68.06857870983254,0.2118539581740143,12.916028338174252,77.61428274427233,normal
V104,2026-03-01 08:01:28,-1.1973882454485119,0.36956940197209925,32.54107686114551,0.1769632541705322,12.90263472321483,77.59415129728401,normal
V132,2026-03-01 08:01:29,1.1829649106268323,0.23262341604254577,29.47336777770645,0.34239008725192077,12.915107883741403,77.61990586304859,normal
V107,2026-03-01 08:01:30,0.604562801670788,0.3590896521085527,54.70116605651454,0.38697403197366187,12.91302004819691,77.59270815693743,normal
V101,2026-03-01 08:01:31,-0.6102548298904107,-0.9272342009237753,45.17967612539085,0.06883555086610682,12.898253481722076,77.60409931536161,normal
V143,2026-03-01 08:01:32,-1.8675762392878938,0.1963431444200158,61.616046697598684,0.30326645170227456,12.890961444450056,77.61818710659627,normal
V141,2026-03-01 08:01:33,-1.797441920624108,-0.31605022838968677,68.89547897777373,0.3239208116428955,12.908995870620837,77.58647221280398,normal
V128,2026-03-01 08:01:34,-1.2825266261712636,0.2583682478507128,51.76604971111879,0.3680706965914157,12.908942168456772,77.59595313040116,normal
V146,2026-03-01 08:01:35,-1.8397677704142572,-0.31163569735612556,35.71406777312017,0.3026424113789936,12.89368291596239,77.59509858290203,normal
V122,2026-03-01 08:01:36,0.3179442393253177,0.3472755963710333,40.7458635058285,0.22006188267255394,12.900556869734258,77.59967800867183,normal
V118,2026-03-01 08:01:37,-0.6611516544091836,0.01111598290848378,70.6130883406702,0.11452672097060783,12.896475218796503,77.59106848889384,normal
V118,2026-03-01 08:01:38,0.0432913035656097,-0.37668690497235163,31.887602672566167,0.13799552215554733,12.90983850368762,77.6014426492682,normal
V130,2026-03-01 08:01:39,2.4715973189648706,-0.0034494769891489523,36.6921675380228,0.08953774052266089,12.901192295824794,77.59329960302972,normal
V143,2026-03-01 08:01:40,1.3590160352560738,-0.3292869461975537,27.446478184094154,0.0011354730500961752,12.902252455539646,77.6146548917281,normal
V139,2026-03-01 08:01:41,1.4801955896987062,-0.021332423770639607,41.28039430159996,0.36641368700209775,12.903233891803092,77.59578490299477,normal
V122,2026-03-01 08:01:42,1.5007183723033228,-0.019701056609008966,55.51511352955553,0.33735904348898615,12.906424165124802,77.599937243959,normal
V109,2026-03-01 08:01:43,0.01949793046140871,0.4656690978637327,47.20452181312133,0.2669158499467551,12.890658335613825,77.61127914672767,normal
V128,2026-03-01 08:01:44,0.571322051168254,0.340048605233988,50.53461214790591,0.19694646838988283,12.893733745569286,77.60478721812225,normal
V143,2026-03-01 08:01:45,-0.41655241294833245,0.5477420092667783,53.53771797037465,0.24337356949904806,12.898480540093104,77.6187055027631,normal
V124,2026-03-01 08:01:46,0.3020811697194801,0.05308725561691644,72.12517269567006,0.3233364723901749,12.890203658668348,77.62131579614437,normal
V103,2026-03-01 08:01:47,1.2714503076270076,-0.1599112947621122,52.42590370461444,0.30743055865409147,12.888617123269588,77.59989859094647,normal
V148,2026-03-01 08:01:48,-0.14292567475689064,0.3849218682745427,35.139104160325125,0.13900484280063352,12.896029409861805,77.59501485961016,normal
V129,2026-03-01 08:01:49,0.12363539716148327,-0.08764323677546185,45.90932324653395,0.1211936238803083,12.890200085239053,77.61522836832583,normal
V109,2026-03-01 08:01:50,1.2682831499640048,-0.2604580486073941,53.222369035780304,0.23995584753040597,12.891837620613417,77.60996835787385,normal
V129,2026-03-01 08:01:51,-0.23444716034363405,0.3106185252314986,56.49457132313237,0.13495399441708456,12.917928981633708,77.5957624844912,normal
V120,2026-03-01 08:01:52,-2.715485103352801,0.1630193089689611,73.72554310131342,0.31392930256906587,12.890665639939694,77.59526044641447,normal
V148,2026-03-01 08:01:53,-0.3752994970024234,-0.21364010875293152,60.661906488821074,0.17078233501065654,12.898489142734588,77.60514593390539,normal
V126,2026-03-01 08:01:54,-0.17407441233799742,0.2481001792426523,30.664282857030283,0.21859353888919225,12.887883139246547,77.6114830467551,normal
V102,2026-03-01 08:01:55,-1.0728586149215886,-0.059944108749640776,54.250609154113306,0.32569269379712085,12.893688083919574,77.5990080922795,normal
V108,2026-03-01 08:01:56,0.9440849257586215,0.20244987204034867,70.60692658307187,0.34106745490980805,12.887918739666407,77.60164199122552,normal
V111,2026-03-01 08:01:57,1.0779289518978434,0.05291209020391699,24.868760305099833,0.42745275214481326,12.879197127713189,77.60575624197789,normal
V110,2026-03-01 08:01:58,-0.006423306844717604,0.3350580306289289,62.306969222371535,0.07377743896001579,12.899300248946986,77.5964914389615,normal
V147,2026-03-01 08:01:59,-1.1600010294958962,-0.15063826943706593,38.57050941041521,0.345225880245555,12.916258527489733,77.59198050641469,normal
V132,2026-03-01 08:02:00,0.006772932607778833,-0.30822281942103497,41.87565212111261,0.3334563372064535,12.901192196957462,77.62329986354534,normal
V135,2026-03-01 08:02:01,1.0657158610800888,0.2803372928607639,27.8192558883841,0.2148122012854029,12.902197816342946,77.59211418482231,normal
V136,2026-03-01 08:02:02,-2.0912092164303835,-0.06598712523644071,53.08828275770346,0.05596233875746623,12.898933606253454,77.58622306145138,normal
V121,2026-03-01 08:02:03,0.29113361205726956,-0.26900010739417923,30.120334400861953,0.16209199251409873,12.907365151511122,77.58954985483282,normal
V118,2026-03-01 08:02:04,-0.150593105283022,-0.008762990163867737,52.043631694808596,0.22268561510185858,12.9028041034116,77.59344664856083,normal
V146,2026-03-01 08:02:05,1.336363137652778,-0.4703002968092286,51.34581850032164,0.15997134378397998,12.876077858954595,77.60941129178268,normal
V119,2026-03-01 08:02:06,1.0550354053953537,-0.4517619970510939,52.00154578803234,0.18758735119764888,12.887021131804248,77.58704499034769,normal
V115,2026-03-01 08:02:07,-1.077162925374509,0.07326503751416101,73.51022689229991,0.08084226876521566,12.873513195467092,77.59527786991967,normal
V135,2026-03-01 08:02:08,-0.49023811021818964,-0.080261034233551,63.121893976261084,0.3474046305283828,12.910204142104046,77.58173679883774,normal
V105,2026-03-01 08:02:09,-0.29367099490969306,0.1231548153153113,66.47455834657845,0.2874139064383654,12.880719543301614,77.6125383165718,normal
V106,2026-03-01 08:02:10,0.9664580748997116,0.20628807323501544,41.03928667102149,0.22286393589943135,12.910992247345174,77.60241320861599,normal
V120,2026-03-01 08:02:11,-0.4904870894204592,0.01291780258786704,17.415885683943664,0.26755986735736215,12.899584238060587,77.60505972276793,normal
V114,2026-03-01 08:02:12,-0.5595889592416206,0.1420312201916887,50.98294795935933,0.11409457233627074,12.890616844656245,77.57957975925632,normal
V123,2026-03-01 08:02:13,-0.23018483172655368,0.17222305397898893,48.55423359452994,0.2192428095292987,12.901931476746892,77.59867498122114,normal
V149,2026-03-01 08:02:14,-0.7937265794072728,-0.3136648973139214,23.091909392048827,0.17465728009167503,12.898953661726063,77.59645334632118,normal
V106,2026-03-01 08:02:15,-1.1032324915635008,0.5026845288750311,44.69604917259188,0.25701567535324865,12.886091384489555,77.59607492996562,normal
V124,2026-03-01 08:02:16,0.6309006258608545,0.10322040114813748,49.103777134113436,0.3004462346746926,12.895689299769828,77.58571124156467,normal
V107,2026-03-01 08:02:17,0.37388788832363,-0.5704536382845514,60.797894625478065,0.19509930786020582,12.9198819866191,77.59535144736498,normal
V106,2026-03-01 08:02:18,0.058393636481580476,0.5017248894711046,26.165323141943258,0.013918079144960821,12.897997544820598,77.60243853319459,normal
V101,2026-03-01 08:02:19,-1.360866444713568,-0.18593607318476263,32.78243534912144,0.1251066717036854,12.894372030903007,77.57616775538601,normal
V108,2026-03-01 08:02:20,1.0364510008150305,-0.10490580222463698,58.60993358849054,0.29843309262016693,12.880587457064431,77.60199489712485,normal
V136,2026-03-01 08:02:21,-0.058774424028146074,0.046594019778863495,39.893804327293736,0.19261358075587667,12.915318577046342,77.60596431028121,normal
V118,2026-03-01 08:02:22,-0.7635578597429612,-0.07156811006146663,71.32344256044449,0.08848379385103973,12.897979969162357,77.59275849760309,normal
V128,2026-03-01 08:02:23,1.0700461421307612,0.9012424355026312,41.99996973781204,0.22116641515744126,12.902186533805404,77.60148472709466,normal
V116,2026-03-01 08:02:24,-0.03811997574223436,0.33955612960910186,84.71461168961915,0.25451319494601876,12.886027762998447,77.61793135685396,normal
V131,2026-03-01 08:02:25,-1.1307998244415236,-0.15330594314830623,67.30202112849591,0.10692889637640968,12.905709370573701,77.58587202399806,normal
V147,2026-03-01 08:02:26,1.8977767500363003,0.4950668238585005,79.42713263326499,0.3971095000588329,12.889241749669814,77.6063628707453,normal
V111,2026-03-01 08:02:27,-1.612462659187903,0.27874365296489423,18.328429560969944,0.30632017112971077,12.881968410699686,77.62260907033547,normal
V137,2026-03-01 08:02:28,-0.7613564965454636,0.18951979818013734,65.39601716418458,0.10403441371303972,12.89547832690228,77.60104922795782,normal
V104,2026-03-01 08:02:29,-0.12120372457613898,-0.49605493809090995,73.1705922473682,0.17276042488378893,12.919334935046853,77.59467767718459,normal
V140,2026-03-01 08:02:30,-1.8823367476520294,0.17277909845940745,67.79793974320188,0.29707910246462005,12.897539901720751,77.61081307364925,normal
V111,2026-03-01 08:02:31,0.8970046025247393,0.22372047612501392,65.80953761939303,0.1465179882218392,12.911611974492379,77.58030024069178,normal
V119,2026-03-01 08:02:32,0.28057260758065683,-0.021392615022845934,31.151032812342468,0.13850377319257692,12.900462273629111,77.60024342038568,normal
V107,2026-03-01 08:02:33,2.622523806986562,-0.12625781060943114,66.90206710323761,0.14820143864975424,12.906401031781192,77.59351757509977,normal
V145,2026-03-01 08:02:34,-1.4722014947383832,-0.1707610855179798,58.70989719659649,0.11112666498509724,12.8980834531299,77.59404740863295,normal
V102,2026-03-01 08:02:35,-1.306264375584347,-0.14332832214298852,64.91039075249498,0.2609898678470044,12.897107814710234,77.61772873503348,normal
V116,2026-03-01 08:02:36,2.034390736658278,-0.01208728237751656,23.86877739086786,0.14250770006837324,12.891628126017814,77.6044456331247,normal
V112,2026-03-01 08:02:37,0.3427434278852401,0.31415897839319923,49.73923623225706,0.1223936962443311,12.899449226851715,77.59774810875787,normal
V102,2026-03-01 08:02:38,-1.0305901582872323,-0.42857069057657693,32.9460043063316,0.38231057698341325,12.901712729161616,77.60184028444236,normal
V107,2026-03-01 08:02:39,-0.48191825638281804,0.40625559394565497,36.97824868319188,0.24708615957390184,12.870002213831816,77.60710338051445,normal
V137,2026-03-01 08:02:40,-1.1231801954432263,-0.20520461545553062,33.79148468728357,0.18878965629606892,12.90119775673543,77.60224224170597,normal
V131,2026-03-01 08:02:41,-6.513498373019884,0.23995952863569098,29.65326508001198,0.9610437101938092,12.90465841863521,77.59642316879483,harsh_brake
V131,2026-03-01 08:02:42,-0.44404280157947495,-0.3958291207483134,27.721146928181746,0.14656479022071361,12.901937849492707,77.60670898971507,normal
V133,2026-03-01 08:02:43,0.7971474079374244,-0.41374535467450724,33.47813450447705,0.15394871407227365,12.889818160141926,77.59753581910752,normal
V103,2026-03-01 08:02:44,-0.3431151794780458,-0.3613361260057507,43.662374622119515,0.17756777685397857,12.914697574406555,77.60394878497736,normal
V128,2026-03-01 08:02:45,0.8436210509804045,-0.06138951596518286,52.13470932552933,0.22405186120008197,12.900263991536557,77.59940657162814,normal
V120,2026-03-01 08:02:46,1.387085209729084,0.24900480341971354,45.564691814662915,0.23018525206181759,12.899525631287899,77.59402965506695,normal
V123,2026-03-01 08:02:47,-2.140618574990341,0.01639425774109262,40.06864789178336,0.35712207490206943,12.916276874816104,77.58577700934917,normal
V109,2026-03-01 08:02:48,-0.5154053634783713,0.38569158814308657,42.84609291774469,0.323380215055259,12.873250230357824,77.5943178147417,normal
V111,2026-03-01 08:02:49,1.3488565959752787,0.25343909756361765,37.29270198212654,0.1347742652742524,12.896002157085785,77.58978112855328,normal
V123,2026-03-01 08:02:50,-1.4077011374841222,-0.04683697980411392,59.34435887172723,0.3358227862503933,12.905603799101034,77.5924970700505,normal
V117,2026-03-01 08:02:51,1.4451873836149944,0.4658479908105556,65.37051842160136,0.2898802948318187,12.904972659303597,77.60384513260796,normal
V114,2026-03-01 08:02:52,-0.29977375653098653,0.2605428567606111,45.3454321705994,0.11737078693481579,12.910819806828924,77.60488463640259,normal
V147,2026-03-01 08:02:53,1.1003078190651188,0.10366170453428956,42.7103332361834,0.20351302116648531,12.877746884971305,77.60056073378978,normal
V126,2026-03-01 08:02:54,2.6072118743334527,0.23810922231665502,56.040124362062336,0.1204249827957283,12.890985544343932,77.58661219571124,normal
V118,2026-03-01 08:02:55,-1.470499799880778,0.018203308055191353,45.56232659293783,0.16387021499120083,12.905087708925906,77.61791612889645,normal
V142,2026-03-01 08:02:56,1.4659589005474798,-0.670900688956881,65.57362496649944,0.17501637354217123,12.917549638729934,77.60705502809974,normal
V128,2026-03-01 08:02:57,-0.8302076819728533,-0.1145693592867744,49.2000499188929,0.11807266637243562,12.900092103416712,77.59640965466592,normal
V130,2026-03-01 08:02:58,0.8073648021031847,-0.1464896953953149,44.34128387169803,0.05911495583643864,12.899657212924524,77.59031244347038,normal
V146,2026-03-01 08:02:59,-0.5046648296153932,-0.09407303349818517,51.309816430551734,0.21846315869763758,12.90456121303204,77.59494172066141,normal
V145,2026-03-01 08:03:00,-0.5503439829657112,-0.4281704545365958,74.76746855793708,0.048321478897145415,12.887689094255446,77.59483616480554,normal
V111,2026-03-01 08:03:01,0.6826360316322928,0.1595948592097707,47.696515486368966,0.21265463564291132,12.903388705348501,77.59865852040069,normal
V137,2026-03-01 08:03:02,1.4022900677748278,-0.0915434189577631,42.772460999574896,0.10950210660717881,12.893160845123107,77.57852348821767,normal
V113,2026-03-01 08:03:03,-0.83567009470395,-0.0894751063580227,39.73714458254207,0.15748075422536506,12.924786376629278,77.58610980947347,normal
V147,2026-03-01 08:03:04,-1.2018681466177792,-0.23377850051212862,33.865082675880466,0.1940971355278194,12.895386666507475,77.58130775684957,normal
V131,2026-03-01 08:03:05,-1.615808048732728,0.2782099089647915,51.49646490564155,0.27778387809214683,12.894069192225597,77.6021136540467,normal
V108,2026-03-01 08:03:06,-0.2061844974612286,-0.24168321234410647,49.92978118769178,0.20819256545485426,12.88067433704315,77.59209884641024,normal
V143,2026-03-01 08:03:07,0.5467969351236506,-0.34043191380394483,48.4039220620455,0.0812232256270012,12.899726930551246,77.60687028935328,normal
V100,2026-03-01 08:03:08,1.8412139514638195,-0.3706546519055018,35.81910126563987,0.3085709992624166,12.907063019639798,77.60655035953022,normal
V134,2026-03-01 08:03:09,-0.014268293837745466,-0.6013640342147338,50.77459926133136,0.23077923239478926,12.89277898161398,77.58872700291761,normal
V138,2026-03-01 08:03:10,1.1399543302944881,-0.7585346512882434,67.2472444656473,0.1019772112638202,12.897598573341083,77.59614950553427,normal
V105,2026-03-01 08:03:11,1.747983838357719,0.17752067761707357,62.709857875610496,0.2549585147525962,12.894854834449886,77.61005646858042,normal
V119,2026-03-01 08:03:12,-0.7760854256636547,-0.11688666876577208,56.69037742629247,0.19994833493695824,12.905008555086317,77.61072136043549,normal
V143,2026-03-01 08:03:13,1.1650538340297514,0.014140607321082937,42.84546537128925,0.11395385785157806,12.901198634435554,77.58538709037443,normal
V106,2026-03-01 08:03:14,-0.20319513109255444,0.05757079257982573,53.02847358309845,0.09499849599868251,12.880711020470782,77.59466781917621,normal
V110,2026-03-01 08:03:15,0.6865528649576148,0.10403529962774076,33.66836909299177,-0.01944797527379652,12.895587891170665,77.60569257212124,normal
